profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
materials_1_0_5,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Media Handling Information,Date,Earliest/Single qualifier,dateGroupList > dateGroup,dateEarliestSingleQualifier,string,n,n,y,"","",source differences
materials_2_0_0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Media Handling Information,Date,Earliest/single qualifier,dateGroupList > dateGroup,dateEarliestSingleQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Media Handling Information,Date,Latest qualifier,dateGroupList > dateGroup,dateLatestQualifier,string,n,n,y,"","",source differences
materials_2_0_0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Media Handling Information,Date,Latest qualifier,dateGroupList > dateGroup,dateLatestQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,objectexit,ns2:objectexit_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Object Exit Information,Exit date,Earliest/Single qualifier,exitDateGroup,dateEarliestSingleQualifier,string,n,n,n,"","",source differences
materials_2_0_0,objectexit,ns2:objectexit_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Object Exit Information,Exit date,Earliest/single qualifier,exitDateGroup,dateEarliestSingleQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,objectexit,ns2:objectexit_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Object Exit Information,Exit date,Latest qualifier,exitDateGroup,dateLatestQualifier,string,n,n,n,"","",source differences
materials_2_0_0,objectexit,ns2:objectexit_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Object Exit Information,Exit date,Latest qualifier,exitDateGroup,dateLatestQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Organization Information,Foundation date,Earliest/Single qualifier,foundingDateGroup,dateEarliestSingleQualifier,string,n,n,n,"","",source differences
materials_2_0_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Organization Information,Foundation date,Earliest/single qualifier,foundingDateGroup,dateEarliestSingleQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Organization Information,Foundation date,Latest qualifier,foundingDateGroup,dateLatestQualifier,string,n,n,n,"","",source differences
materials_2_0_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Organization Information,Foundation date,Latest qualifier,foundingDateGroup,dateLatestQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Organization Information,Dissolution date,Earliest/Single qualifier,dissolutionDateGroup,dateEarliestSingleQualifier,string,n,n,n,"","",source differences
materials_2_0_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Organization Information,Dissolution date,Earliest/single qualifier,dissolutionDateGroup,dateEarliestSingleQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Organization Information,Dissolution date,Latest qualifier,dissolutionDateGroup,dateLatestQualifier,string,n,n,n,"","",source differences
materials_2_0_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Organization Information,Dissolution date,Latest qualifier,dissolutionDateGroup,dateLatestQualifier,string,n,n,n,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Term > Name date,Earliest/Single qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,"","",source differences
materials_2_0_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Term > Term date,Earliest/single qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Term > Name date,Latest qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,"","",source differences
materials_2_0_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Term > Term date,Latest qualifier,placeTermGroupList > placeTermGroup > nameDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Ownership > Ownership date,Earliest/Single qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,"","",source differences
materials_2_0_0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Place Information,Ownership > Ownership date,Earliest/single qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",source differences
materials_1_0_5,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Ownership > Ownership date,Latest qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,"","",source differences
