profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateNote,Organization Information,Contact person > Contact end date,Note,contactGroupList > contactGroup > contactEndDateGroup,dateNote,string,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Organization Information,Contact person > Contact end date,Earliest/single year,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Organization Information,Contact person > Contact end date,Earliest/single month,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Organization Information,Contact person > Contact end date,Earliest/single day,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Organization Information,Contact person > Contact end date,Earliest/single era,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,"",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Organization Information,Contact person > Contact end date,Earliest/single certainty,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,"",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Organization Information,Contact person > Contact end date,Earliest/single qualifier,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Organization Information,Contact person > Contact end date,Earliest/single qualifier value,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Organization Information,Contact person > Contact end date,Earliest/single qualifier unit,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,"",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Organization Information,Contact person > Contact end date,Latest year,contactGroupList > contactGroup > contactEndDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Organization Information,Contact person > Contact end date,Latest month,contactGroupList > contactGroup > contactEndDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Organization Information,Contact person > Contact end date,Latest day,contactGroupList > contactGroup > contactEndDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Organization Information,Contact person > Contact end date,Latest era,contactGroupList > contactGroup > contactEndDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,"",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Organization Information,Contact person > Contact end date,Latest certainty,contactGroupList > contactGroup > contactEndDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,"",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Organization Information,Contact person > Contact end date,Latest qualifier,contactGroupList > contactGroup > contactEndDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Organization Information,Contact person > Contact end date,Latest qualifier value,contactGroupList > contactGroup > contactEndDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Organization Information,Contact person > Contact end date,Latest qualifier unit,contactGroupList > contactGroup > contactEndDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,"",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Organization Information,Contact person > Contact end date,Earliest represented date,contactGroupList > contactGroup > contactEndDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Organization Information,Contact person > Contact end date,Latest represented date,contactGroupList > contactGroup > contactEndDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Organization Information,Contact person > Contact end date,Represented dates computed,contactGroupList > contactGroup > contactEndDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.collectionType,Use of Collections Information,"",Collection type,collectionTypeList,collectionType,string,n,y,n,vocabulary: uoccollectiontypes,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectId,Use of Collections Information,"",Project ID,"",projectId,string,n,n,n/a,vocabulary: uocprojectid,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.subcollection,Use of Collections Information,"",Subcollection,"",subcollection,string,n,n,n/a,vocabulary: uocsubcollections,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.materialType,Use of Collections Information,"",Material type,materialTypeList,materialType,string,n,y,n,vocabulary: uocmaterialtypes,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userUocRole,Use of Collections Information,User,User role,userGroupList > userGroup,userUocRole,string,n,n,y,vocabulary: uocuserroles,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitution,Use of Collections Information,User,User institution,userGroupList > userGroup,userInstitution,string,n,n,y,authority: organization/local,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userInstitutionRole,Use of Collections Information,User,User institution role,userGroupList > userGroup,userInstitutionRole,string,n,n,y,vocabulary: uocusertypes,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateRequested,Use of Collections Information,"",Date requested,"",dateRequested,date,n,n,n/a,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.dateCompleted,Use of Collections Information,"",Date completed,"",dateCompleted,date,n,n,n/a,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.occasion,Use of Collections Information,"",Occasion,occasionList,occasion,string,n,y,n,authority: concept/occasion,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.projectDescription,Use of Collections Information,"",Project description,"",projectDescription,string,n,n,n/a,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizedBy,Use of Collections Information,Authorization,Authorized by,authorizationGroupList > authorizationGroup,authorizedBy,string,n,n,y,authority: person/local; authority: organization/local,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationDate,Use of Collections Information,Authorization,Authorization date,authorizationGroupList > authorizationGroup,authorizationDate,date,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationStatus,Use of Collections Information,Authorization,Authorization status,authorizationGroupList > authorizationGroup,authorizationStatus,string,n,n,y,vocabulary: uocauthorizationstatuses,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationNote,Use of Collections Information,Authorization,Authorization note,authorizationGroupList > authorizationGroup,authorizationNote,string,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDate,Use of Collections Information,Start/ongoing date,Start/ongoing date,useDateGroupList > useDateGroup,useDate,date,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateTimeNote,Use of Collections Information,Start/ongoing date,Start/ongoing date time note,useDateGroupList > useDateGroup,useDateTimeNote,string,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateNumberOfVisitors,Use of Collections Information,Start/ongoing date,Start/ongoing date no. of visitors,useDateGroupList > useDateGroup,useDateNumberOfVisitors,integer,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateHoursSpent,Use of Collections Information,Start/ongoing date,field.uoc_common.useDateHoursSpent,useDateGroupList > useDateGroup,useDateHoursSpent,float,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.useDateVisitorNote,Use of Collections Information,Start/ongoing date,Start/ongoing date visitor note,useDateGroupList > useDateGroup,useDateVisitorNote,string,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffName,Use of Collections Information,Staff,Staff name,staffGroupList > staffGroup,staffName,string,n,n,y,authority: person/local; authority: organization/local,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffRole,Use of Collections Information,Staff,Staff role,staffGroupList > staffGroup,staffRole,string,n,n,y,vocabulary: uocstaffroles,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffHours,Use of Collections Information,Staff,Staff hours spent,staffGroupList > staffGroup,staffHours,float,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.staffNote,Use of Collections Information,Staff,Staff note,staffGroupList > staffGroup,staffNote,string,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.location,Use of Collections Information,"",Location,locationList,location,string,n,y,n,authority: organization/local; authority: place/local; authority: location/local,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feeCurrency,Use of Collections Information,Fee charged,Fee currency,feeGroupList > feeGroup,feeCurrency,string,n,n,y,vocabulary: currency,"",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feeValue,Use of Collections Information,Fee charged,Fee value,feeGroupList > feeGroup,feeValue,float,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feePaid,Use of Collections Information,Fee charged,Fee paid,feeGroupList > feeGroup,feePaid,boolean,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.feeNote,Use of Collections Information,Fee charged,Fee note,feeGroupList > feeGroup,feeNote,string,n,n,y,"","",not in botgarden_1_0_0
botgarden_1_1_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.obligationsFulfilled,Use of Collections Information,"",Obligations fulfilled,"",obligationsFulfilled,boolean,n,n,n/a,"","",not in botgarden_1_0_0
botgarden_1_0_0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.currentOwner,Object Entry Information,"",Current owner,"",currentOwner,string,n,n,n/a,authority: person/local; authority: organization/local,"",not in botgarden_1_1_0
botgarden_1_0_0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.depositor,Object Entry Information,Depositor,Depositor name,"",depositor,string,n,n,n/a,authority: person/local; authority: organization/local,"",not in botgarden_1_1_0
botgarden_1_0_0,intake,ns2:intakes_common,ns2:intakes_common,intakes_common.depositorsRequirements,Object Entry Information,Depositor,Depositor requirements,"",depositorsRequirements,string,n,n,n/a,"","",not in botgarden_1_1_0
botgarden_1_0_0,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactName,Organization Information,"",Contact name,contactNames,contactName,string,n,y,n,authority: person/local,"",not in botgarden_1_1_0
botgarden_1_0_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizedBy,Use of Collections Information,Authorization,Authorized by,"",authorizedBy,string,n,n,n/a,authority: person/local,"",not in botgarden_1_1_0
botgarden_1_0_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationDate,Use of Collections Information,Authorization,Authorization date,"",authorizationDate,date,n,n,n/a,"","",not in botgarden_1_1_0
botgarden_1_0_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.authorizationNote,Use of Collections Information,Authorization,Authorization note,"",authorizationNote,string,n,n,n/a,"","",not in botgarden_1_1_0
botgarden_1_0_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.startSingleDate,Use of Collections Information,"",Start/single date,"",startSingleDate,date,n,n,n/a,"","",not in botgarden_1_1_0
botgarden_1_0_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.userType,Use of Collections Information,User,User type,userGroupList > userGroup,userType,string,n,n,y,vocabulary: uocusertypes,"",not in botgarden_1_1_0
botgarden_1_0_0,uoc,ns2:uoc_common,ns2:uoc_common,uoc_common.location,Use of Collections Information,"",Location,"",location,string,n,n,n/a,authority: organization/local; authority: place/local; authority: location/local,"",not in botgarden_1_1_0
botgarden_1_0_0,movement,ns2:movements_common,ns2:movements_common,movements_common.currentLocation,Current Location Information,"",Garden location,"",currentLocation,string,n,n,n/a,authority: organization/local,"",source differences
botgarden_1_1_0,movement,ns2:movements_common,ns2:movements_common,movements_common.currentLocation,Current Location Information,"",Garden location,"",currentLocation,string,n,n,n/a,authority: location/local; authority: organization/local,"",source differences
botgarden_1_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Work Information,Work date > Work date,Display date,workDateGroupList > workDateGroup,dateDisplayDate,string,n,n,y,"","",ui path differences
botgarden_1_1_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Work Information,Work date,Display date,workDateGroupList > workDateGroup,dateDisplayDate,string,n,n,y,"","",ui path differences
botgarden_1_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.datePeriod,Work Information,Work date > Work date,Period,workDateGroupList > workDateGroup,datePeriod,string,n,n,y,"","",ui path differences
botgarden_1_1_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.datePeriod,Work Information,Work date,Period,workDateGroupList > workDateGroup,datePeriod,string,n,n,y,"","",ui path differences
botgarden_1_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateAssociation,Work Information,Work date > Work date,Association,workDateGroupList > workDateGroup,dateAssociation,string,n,n,y,"","",ui path differences
botgarden_1_1_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateAssociation,Work Information,Work date,Association,workDateGroupList > workDateGroup,dateAssociation,string,n,n,y,"","",ui path differences
botgarden_1_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateNote,Work Information,Work date > Work date,Note,workDateGroupList > workDateGroup,dateNote,string,n,n,y,"","",ui path differences
botgarden_1_1_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateNote,Work Information,Work date,Note,workDateGroupList > workDateGroup,dateNote,string,n,n,y,"","",ui path differences
botgarden_1_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Work Information,Work date > Work date,Earliest/single year,workDateGroupList > workDateGroup,dateEarliestSingleYear,integer,n,n,y,"","",ui path differences
botgarden_1_1_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Work Information,Work date,Earliest/single year,workDateGroupList > workDateGroup,dateEarliestSingleYear,integer,n,n,y,"","",ui path differences
botgarden_1_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Work Information,Work date > Work date,Earliest/single month,workDateGroupList > workDateGroup,dateEarliestSingleMonth,integer,n,n,y,"","",ui path differences
botgarden_1_1_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Work Information,Work date,Earliest/single month,workDateGroupList > workDateGroup,dateEarliestSingleMonth,integer,n,n,y,"","",ui path differences
botgarden_1_0_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Work Information,Work date > Work date,Earliest/single day,workDateGroupList > workDateGroup,dateEarliestSingleDay,integer,n,n,y,"","",ui path differences
botgarden_1_1_0,work,ns2:works_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Work Information,Work date,Earliest/single day,workDateGroupList > workDateGroup,dateEarliestSingleDay,integer,n,n,y,"","",ui path differences
